,entity,tag,Sentence #,POS
15373,a,0,0,DT
15374,file,0,0,NN
15375,PUTFH,0,0,NN
15376,directory,0,0,NN
15377,LOOKUP,0,0,NN
15378,VERIFY,0,0,NN
15379,filehandle,0,0,NN
15380,==,0,0,NN
15381,PUTFH,0,0,NN
15382,directory,0,0,NN
15383,REMOVE,0,0,NN
15384,This,0,0,DT
15385,sequence,0,0,NN
15386,does,0,0,VBZ
15387,not,0,0,RB
15388,prevent,0,0,NN
15389,a,0,0,DT
15390,second,0,0,JJ
15391,client,0,0,NN
15392,from,0,0,IN
15393,removing,0,0,VBG
15394,and,0,0,CC
15395,creating,0,0,VBG
15396,a,0,0,DT
15397,new,0,0,JJ
15398,file,0,0,NN
15399,in,0,0,IN
15400,the,0,0,DT
15401,middle,0,0,NN
15402,of,0,0,IN
15403,this,0,0,DT
15404,sequence,0,0,NN
15405,but,0,0,CC
15406,it,0,0,PRP
15407,does,0,0,VBZ
15408,help,0,0,NN
15409,avoid,0,0,NN
15410,the,0,0,DT
15411,unintended,0,0,JJ
15412,result,0,0,NN
15413,In,0,0,IN
15414,the,0,0,DT
15415,case,0,0,NN
15416,that,0,0,IN
15417,a,0,0,DT
15418,RECOMMENDED,0,0,NN
15419,attribute,0,0,NN
15420,is,0,0,VBZ
15421,specified,0,0,VBN
15422,in,0,0,IN
15423,the,0,0,DT
15424,VERIFY,0,0,NN
15425,operation,0,0,NN
15426,and,0,0,CC
15427,the,0,0,DT
15428,server,0,0,NN
15429,does,0,0,VBZ
15430,not,0,0,RB
15431,support,0,0,NN
15432,that,0,0,IN
15433,attribute,0,0,NN
15434,for,0,0,IN
15435,the,0,0,DT
15436,file,0,0,NN
15437,system,0,0,NN
15438,object,0,0,NN
15439,the,0,0,DT
15440,error,0,0,NN
15441,NFS4ERR_ATTRNOTSUPP,0,0,NN
15442,is,0,0,VBZ
15443,returned,0,0,VBN
15444,to,0,0,TO
15445,the,0,0,DT
15446,client,0,0,NN
15447,When,0,0,WRB
15448,the,0,0,DT
15449,attribute,0,0,NN
15450,rdattr_error,0,0,NN
15451,or,0,0,CC
15452,any,0,0,DT
15453,write-only,0,0,RB
15454,attribute,0,0,NN
15455,e.g.,0,0,NN
15456,time_modify_set,0,0,NN
15457,is,0,0,VBZ
15458,specified,0,0,VBN
15459,the,0,0,DT
15460,error,0,0,NN
15461,NFS4ERR_INVAL,0,0,NN
15462,is,0,0,VBZ
15463,returned,0,0,VBN
15464,to,0,0,TO
15465,the,0,0,DT
15466,client,0,0,NN
15467,16.13.4.,0,0,CD
15468,This,0,0,DT
15469,operation,0,0,NN
15470,performs,0,0,NNS
15471,a,0,0,DT
15472,LOOKUP,0,0,NN
15473,or,0,0,CC
15474,finds,0,0,NNS
15475,a,0,0,DT
15476,file,0,0,NN
15477,system,0,0,NN
15478,object,0,0,NN
15479,using,0,0,VBG
15480,the,0,0,DT
15481,directory,0,0,NN
15482,specified,0,0,VBN
15483,by,0,0,IN
15484,the,0,0,DT
15485,current,Variable,0,JJ
15486,filehandle,Variable,0,NN
15487,NULL.,0,0,NNP
15488,LOOKUP,0,0,NN
15489,evaluates,0,0,NNS
15490,the,0,0,DT
15491,component,0,0,NN
15492,and,0,0,CC
15493,if,0,0,IN
15494,the,0,0,DT
15495,object,0,0,NN
15496,exists,0,0,NNS
15497,the,0,0,DT
15498,current,0,0,JJ
15499,filehandle,0,0,NN
15500,is,0,0,VBZ
15501,replaced,0,0,VBN
15502,with,0,0,IN
15503,the,0,0,DT
15504,component's,0,0,NN
15505,filehandle,0,0,NN
15506,If,0,0,IN
15507,the,0,0,DT
15508,component,Variable,0,NN
15509,cannot,0,0,MD
15510,be,0,0,VB
15511,evaluated,0,0,VBN
15512,because,0,0,IN
15513,either,0,0,DT
15514,it,0,0,PRP
15515,does,0,0,VBZ
15516,not,0,0,RB
15517,exist,0,0,NN
15518,or,0,0,CC
15519,the,0,0,DT
15520,client,0,0,NN
15521,does,0,0,VBZ
15522,not,0,0,RB
15523,have,0,0,VB
15524,permission,0,0,NN
15525,to,0,0,TO
15526,evaluate,0,0,NN
15527,it,0,0,PRP
15528,then,0,0,RB
15529,an,0,0,DT
15530,error,Value,0,NN
15531,will,0,0,MD
15532,be,0,0,VB
15533,returned,0,0,VBN
15534,and,0,0,CC
15535,the,0,0,DT
15536,current,Variable,0,JJ
15537,filehandle,Variable,0,NN
15538,will,0,0,MD
15539,be,0,0,VB
15540,unchanged,0,0,JJ
15541,NULL,Variable,0,NN
15542,If,0,0,IN
15543,the,0,0,DT
15544,component,Variable,0,NN
15545,is,0,0,VBZ
15546,of,0,0,IN
15547,zero,Value,0,NN
15548,length,Value,0,NN
15549,NFS4ERR_INVAL,Value,0,NN
15550,will,0,0,MD
15551,be,0,0,VB
15552,returned,0,0,VBN
15553,NULL,Variable,0,NN
15554,The,0,0,DT
15555,component,0,0,NN
15556,is,0,0,VBZ
15557,also,0,0,RB
15558,subject,0,0,NN
15559,to,0,0,TO
15560,the,0,0,DT
15561,normal,0,0,JJ
15562,UTF-8,0,0,JJ
15563,character,0,0,NN
15564,support,0,0,NN
15565,and,0,0,CC
15566,name,0,0,NN
15567,checks,0,0,NNS
15568,NULL.,0,0,NNP
15569,See,0,0,VB
15570,Section,0,0,NN
15571,12.7,0,0,CD
15572,for,0,0,IN
15573,further,0,0,RB
15574,discussion,0,0,NN
15575,16.13.5.,0,0,CD
15576,If,0,0,IN
15577,the,0,0,DT
15578,client,0,0,NN
15579,wants,0,0,VBZ
15580,to,0,0,TO
15581,achieve,0,0,NN
15582,the,0,0,DT
15583,effect,0,0,NN
15584,of,0,0,IN
15585,a,0,0,DT
15586,multi-component,0,0,NN
15587,lookup,0,0,NN
15588,it,0,0,PRP
15589,may,0,0,MD
15590,construct,0,0,NN
15591,a,0,0,DT
15592,COMPOUND,0,0,NN
15593,request,0,0,NN
15594,such,0,0,JJ
15595,as,0,0,IN
15596,the,0,0,DT
15597,following,0,0,VBG
15598,and,0,0,CC
15599,obtain,0,0,VB
15600,each,0,0,DT
15601,PUTFH,0,0,NN
15602,directory,0,0,NN
15603,LOOKUP,0,0,NN
15604,LOOKUP,0,0,NN
15605,LOOKUP,0,0,NN
15606,NFSv4,0,0,NN
15607,servers,0,0,NNS
15608,depart,0,0,NN
15609,from,0,0,IN
15610,the,0,0,DT
15611,semantics,0,0,NNS
15612,of,0,0,IN
15613,previous,0,0,JJ
15614,NFS,0,0,NN
15615,versions,0,0,NNS
15616,in,0,0,IN
15617,allowing,0,0,VBG
15618,LOOKUP,0,0,NN
15619,requests,0,0,NNS
15620,to,0,0,TO
15621,cross,0,0,NN
15622,mount,0,0,NN
15623,points,0,0,NNS
15624,on,0,0,IN
15625,the,0,0,DT
15626,server,0,0,NN
15627,NULL.,0,0,NNP
15628,The,0,0,DT
15629,client,0,0,NN
15630,can,0,0,MD
15631,detect,0,0,NN
15632,a,0,0,DT
15633,mount,0,0,NN
15634,point,0,0,NN
15635,crossing,0,0,VBG
15636,by,0,0,IN
15637,comparing,0,0,VBG
15638,the,0,0,DT
15639,fsid,0,0,NN
15640,attribute,0,0,NN
15641,of,0,0,IN
15642,the,0,0,DT
15643,directory,0,0,NN
15644,with,0,0,IN
15645,the,0,0,DT
15646,fsid,0,0,NN
15647,attribute,0,0,NN
15648,of,0,0,IN
15649,the,0,0,DT
15650,directory,0,0,NN
15651,looked,0,0,VBD
15652,up,0,0,RB
15653,NULL.,0,0,NNP
15654,If,0,0,IN
15655,the,0,0,DT
15656,fsids,0,0,NNS
15657,are,0,0,VBP
15658,different,0,0,JJ
15659,then,0,0,RB
15660,the,0,0,DT
15661,new,0,0,JJ
15662,directory,0,0,NN
15663,is,0,0,VBZ
15664,a,0,0,DT
15665,server,0,0,NN
15666,mount,0,0,NN
15667,point,0,0,NN
15668,NULL.,0,0,NNP
15669,UNIX,0,0,NN
15670,clients,0,0,NNS
15671,that,0,0,IN
15672,detect,0,0,NN
15673,a,0,0,DT
15674,mount,0,0,NN
15675,point,0,0,NN
15676,crossing,0,0,VBG
15677,will,0,0,MD
15678,need,0,0,NN
15679,to,0,0,TO
15680,mount,0,0,NN
15681,the,0,0,DT
15682,server's,0,0,NN
15683,file,0,0,NN
15684,system,0,0,NN
15685,NULL.,0,0,NNP
15686,This,0,0,DT
15687,needs,0,0,NNS
15688,to,0,0,TO
15689,be,0,0,VB
15690,done,0,0,VBN
15691,to,0,0,TO
15692,maintain,0,0,NN
15693,the,0,0,DT
15694,file,0,0,NN
15695,object,0,0,NN
15696,identity-checking,0,0,NN
15697,mechanisms,0,0,NNS
15698,common,0,0,JJ
15699,to,0,0,TO
15700,UNIX,0,0,NN
15701,clients,0,0,NNS
15702,Servers,0,0,NNS
15703,that,0,0,IN
15704,limit,0,0,NN
15705,NFS,0,0,NN
15706,access,0,0,NN
15707,to,0,0,TO
15708,"""shares""",0,0,``
15709,or,0,0,CC
15710,"""exported""",0,0,``
15711,file,0,0,NN
15712,systems,0,0,NNS
15713,should,0,0,MD
15714,provide,0,0,NN
15715,a,0,0,DT
15716,pseudo-file,0,0,NN
15717,system,0,0,NN
15718,into,0,0,IN
15719,which,0,0,WDT
15720,the,0,0,DT
15721,exported,0,0,VBN
15722,file,0,0,NN
15723,systems,0,0,NNS
15724,can,0,0,MD
15725,be,0,0,VB
15726,integrated,0,0,VBN
15727,so,0,0,RB
15728,that,0,0,IN
15729,clients,0,0,NNS
15730,can,0,0,MD
15731,browse,0,0,NN
15732,the,0,0,DT
15733,server's,0,0,NN
15734,namespace,0,0,NN
15735,NULL.,0,0,NNP
15736,The,0,0,DT
15737,clients',0,0,NNS
15738,view,0,0,NN
15739,of,0,0,IN
15740,a,0,0,DT
15741,pseudo-file,0,0,NN
15742,system,0,0,NN
15743,will,0,0,MD
15744,be,0,0,VB
15745,limited,0,0,JJ
15746,to,0,0,TO
15747,paths,0,0,NNS
15748,that,0,0,IN
15749,lead,0,0,NN
15750,to,0,0,TO
15751,exported,0,0,VBN
15752,file,0,0,NN
15753,systems,0,0,NNS
15754,Note:,0,0,NN
15755,Previous,0,0,JJ
15756,versions,0,0,NNS
15757,of,0,0,IN
15758,the,0,0,DT
15759,protocol,0,0,NN
15760,assigned,0,0,VBN
15761,special,0,0,JJ
15762,semantics,0,0,NNS
15763,to,0,0,TO
15764,the,0,0,DT
15765,names,0,0,NNS
15766,""".""",0,0,``
15767,and,0,0,CC
15768,""".."".",0,0,``
15769,NFSv4,0,0,NN
15770,assigns,0,0,NNS
15771,no,0,0,DT
15772,special,0,0,JJ
15773,semantics,0,0,NNS
15774,to,0,0,TO
15775,these,0,0,DT
15776,names,0,0,NNS
15777,NULL.,0,0,NNP
15778,The,0,0,DT
15779,LOOKUPP,0,0,NN
15780,operator,0,0,NN
15781,must,0,0,MD
15782,be,0,0,VB
15783,used,0,0,VBN
15784,to,0,0,TO
15785,look,0,0,NN
15786,up,0,0,RB
15787,a,0,0,DT
15788,parent,0,0,NN
15789,directory,0,0,NN
15790,Note,0,0,NN
15791,that,0,0,IN
15792,this,0,0,DT
15793,operation,0,0,NN
15794,does,0,0,VBZ
15795,not,0,0,RB
15796,follow,0,0,VB
15797,symbolic,0,0,NN
15798,links,0,0,NNS
15799,NULL.,0,0,NNP
15800,The,0,0,DT
15801,client,0,0,NN
15802,is,0,0,VBZ
15803,responsible,0,0,JJ
15804,for,0,0,IN
15805,all,0,0,DT
15806,parsing,0,0,VBG
15807,of,0,0,IN
15808,filenames,0,0,NNS
15809,including,0,0,VBG
15810,filenames,0,0,NNS
15811,that,0,0,IN
15812,are,0,0,VBP
15813,modified,0,0,VBN
15814,by,0,0,IN
15815,symbolic,0,0,NN
15816,links,0,0,NNS
15817,encountered,0,0,VBN
15818,during,0,0,IN
15819,the,0,0,DT
15820,lookup,0,0,NN
15821,process,0,0,NN
15822,If,0,0,IN
15823,the,0,0,DT
15824,current,Variable,0,JJ
15825,filehandle,Variable,0,NN
15826,supplied,0,0,VBN
15827,is,0,0,VBZ
15828,not,0,0,RB
15829,a,0,0,DT
15830,directory,0,0,NN
15831,but,0,0,CC
15832,a,0,0,DT
15833,symbolic,Value,0,NN
15834,link,Value,0,NN
15835,NFS4ERR_SYMLINK,Value,0,NN
15836,is,0,0,VBZ
15837,returned,0,0,VBN
15838,as,0,0,IN
15839,the,0,0,DT
15840,error,0,0,NN
15841,NULL,Variable,0,NN
15842,For,0,0,IN
15843,all,0,0,DT
15844,other,0,0,JJ
15845,non-directory,0,0,JJ
15846,file,0,0,NN
15847,types,0,0,NNS
15848,the,0,0,DT
15849,error,0,0,NN
15850,NFS4ERR_NOTDIR,Value,0,NN
15851,is,0,0,VBZ
15852,returned,0,0,VBN
15853,NULL,Variable,0,NN
15854,16.16.5.,0,0,CD
15855,The,0,0,DT
15856,OPEN,0,0,JJ
15857,operation,0,0,NN
15858,creates,0,0,NNS
15859,and/or,0,0,NN
15860,opens,0,0,NNS
15861,a,0,0,DT
15862,regular,0,0,JJ
15863,file,0,0,NN
15864,in,0,0,IN
15865,a,0,0,DT
15866,directory,0,0,NN
15867,with,0,0,IN
15868,the,0,0,DT
15869,provided,0,0,VBN
15870,name,0,0,NN
15871,NULL.,0,0,NNP
15872,If,0,0,IN
15873,the,0,0,DT
15874,file,0,0,NN
15875,does,0,0,VBZ
15876,not,0,0,RB
15877,exist,0,0,NN
15878,at,0,0,IN
15879,the,0,0,DT
15880,server,0,0,NN
15881,and,0,0,CC
15882,creation,0,0,NN
15883,is,0,0,VBZ
15884,desired,0,0,VBN
15885,specification,0,0,NN
15886,of,0,0,IN
15887,the,0,0,DT
15888,method,0,0,NN
15889,of,0,0,IN
15890,creation,0,0,NN
15891,is,0,0,VBZ
15892,provided,0,0,VBN
15893,by,0,0,IN
15894,the,0,0,DT
15895,openhow,0,0,NN
15896,parameter,0,0,NN
15897,NULL.,0,0,NNP
15898,The,0,0,DT
15899,client,0,0,NN
15900,has,0,0,VBZ
15901,the,0,0,DT
15902,choice,0,0,NN
15903,of,0,0,IN
15904,three,0,0,CD
15905,creation,0,0,NN
15906,methods:,0,0,NNS
15907,UNCHECKED4,0,0,NN
15908,GUARDED4,0,0,NN
15909,or,0,0,CC
15910,EXCLUSIVE4,0,0,NN
15911,If,0,0,IN
15912,the,0,0,DT
15913,current,Variable,0,JJ
15914,filehandle,Variable,0,NN
15915,is,0,0,VBZ
15916,a,0,0,DT
15917,named,Variable,0,VBN
15918,attribute,Variable,0,NN
15919,directory,Variable,0,NN
15920,OPEN,0,0,JJ
15921,will,0,0,MD
15922,then,0,0,RB
15923,create,0,0,NN
15924,or,0,0,CC
15925,open,0,0,JJ
15926,a,0,0,DT
15927,named,Value,0,VBN
15928,attribute,Value,0,NN
15929,file,Value,0,NN
15930,NULL.,0,0,NNP
15931,Note,0,0,NN
15932,that,0,0,IN
15933,exclusive,0,0,JJ
15934,create,0,0,NN
15935,of,0,0,IN
15936,a,0,0,DT
15937,named,0,0,VBN
15938,attribute,0,0,NN
15939,is,0,0,VBZ
15940,not,0,0,RB
15941,supported,0,0,VBN
15942,NULL.,0,0,NNP
15943,If,0,0,IN
15944,the,0,0,DT
15945,createmode,Variable,0,NN
15946,is,0,0,VBZ
15947,EXCLUSIVE4,Value,0,NN
15948,and,0,0,CC
15949,the,0,0,DT
15950,current,Variable,0,JJ
15951,filehandle,Variable,0,NN
15952,is,0,0,VBZ
15953,a,0,0,DT
15954,named,Value,0,VBN
15955,attribute,Value,0,NN
15956,directory,Value,0,NN
15957,the,0,0,DT
15958,server,0,0,NN
15959,will,0,0,MD
15960,return,0,0,NN
15961,EINVAL,Value,0,NN
15962,NULL,Variable,0,NN
15963,UNCHECKED4,Variable,0,NN
15964,means,0,0,NNS
15965,that,0,0,IN
15966,the,0,0,DT
15967,file,0,0,NN
15968,should,0,0,MD
15969,be,0,0,VB
15970,created,0,0,VBN
15971,if,0,0,IN
15972,a,0,0,DT
15973,file,0,0,NN
15974,of,0,0,IN
15975,that,0,0,IN
15976,name,0,0,NN
15977,does,0,0,VBZ
15978,not,0,0,RB
15979,exist,0,0,NN
15980,and,0,0,CC
15981,encountering,0,0,VBG
15982,an,0,0,DT
15983,existing,0,0,VBG
15984,regular,0,0,JJ
15985,file,0,0,NN
15986,of,0,0,IN
15987,that,0,0,IN
15988,name,0,0,NN
15989,is,0,0,VBZ
15990,not,0,0,RB
15991,an,0,0,DT
15992,error,0,0,NN
15993,NULL.,0,0,NNP
15994,For,0,0,IN
15995,this,0,0,DT
15996,type,0,0,NN
15997,of,0,0,IN
15998,create,0,0,NN
15999,createattrs,0,0,NN
16000,specifies,0,0,NNS
16001,the,0,0,DT
16002,initial,0,0,JJ
16003,set,0,0,NN
16004,of,0,0,IN
16005,attributes,0,0,NNS
16006,for,0,0,IN
16007,the,0,0,DT
16008,file,0,0,NN
16009,NULL.,0,0,NNP
16010,The,0,0,DT
16011,set,0,0,NN
16012,of,0,0,IN
16013,attributes,0,0,NNS
16014,may,0,0,MD
16015,include,0,0,NN
16016,any,0,0,DT
16017,writable,0,0,JJ
16018,attribute,0,0,NN
16019,valid,0,0,JJ
16020,for,0,0,IN
16021,regular,0,0,JJ
16022,files,0,0,NNS
16023,NULL.,0,0,NNP
16024,When,0,0,WRB
16025,an,0,0,DT
16026,UNCHECKED4,Variable,0,NN
16027,create,0,0,NN
16028,encounters,0,0,NNS
16029,an,0,0,DT
16030,existing,Value,0,VBG
16031,file,Value,0,NN
16032,the,0,0,DT
16033,attributes,Variable,0,NNS
16034,specified,0,0,VBN
16035,by,0,0,IN
16036,createattrs,Value,0,NN
16037,are,0,0,VBP
16038,not,0,0,RB
16039,used,0,0,VBN
16040,except,0,0,IN
16041,that,0,0,IN
16042,when,0,0,WRB
16043,a,0,0,DT
16044,size,Variable,0,NN
16045,of,0,0,IN
16046,zero,Value,0,NN
16047,is,0,0,VBZ
16048,specified,0,0,VBN
16049,the,0,0,DT
16050,existing,Variable,0,VBG
16051,file,Variable,0,NN
16052,is,0,0,VBZ
16053,truncated,0,0,VBN
16054,NULL.,0,0,NNP
16055,If,0,0,IN
16056,GUARDED4,Variable,0,NN
16057,is,0,0,VBZ
16058,specified,0,0,VBN
16059,the,0,0,DT
16060,server,0,0,NN
16061,checks,0,0,NNS
16062,for,0,0,IN
16063,the,0,0,DT
16064,presence,0,0,NN
16065,of,0,0,IN
16066,a,0,0,DT
16067,duplicate,0,0,NN
16068,object,0,0,NN
16069,by,0,0,IN
16070,name,0,0,NN
16071,before,0,0,IN
16072,performing,0,0,VBG
16073,the,0,0,DT
16074,create,0,0,NN
16075,NULL.,0,0,NNP
16076,If,0,0,IN
16077,a,0,0,DT
16078,duplicate,Value,0,NN
16079,exists,0,0,NNS
16080,an,0,0,DT
16081,error,0,0,NN
16082,of,0,0,IN
16083,NFS4ERR_EXIST,Value,0,NN
16084,is,0,0,VBZ
16085,returned,0,0,VBN
16086,as,0,0,IN
16087,the,0,0,DT
16088,status,Variable,0,NN
16089,NULL.,0,0,NNP
16090,If,0,0,IN
16091,the,0,0,DT
16092,object,0,0,NN
16093,does,0,0,VBZ
16094,not,0,0,RB
16095,exist,0,0,NN
16096,the,0,0,DT
16097,request,0,0,NN
16098,is,0,0,VBZ
16099,performed,0,0,VBN
16100,as,0,0,IN
16101,described,0,0,NN
16102,for,0,0,IN
16103,UNCHECKED4,Variable,0,NN
16104,NULL.,0,0,NNP
16105,For,0,0,IN
16106,each,0,0,DT
16107,of,0,0,IN
16108,these,0,0,DT
16109,cases,0,0,NNS
16110,UNCHECKED4,Variable,0,NN
16111,and,0,0,CC
16112,GUARDED4,Variable,0,NN
16113,,0,0,.
16114,where,0,0,WRB
16115,the,0,0,DT
16116,operation,Variable,0,NN
16117,is,0,0,VBZ
16118,successful,Value,0,JJ
16119,the,0,0,DT
16120,server,0,0,NN
16121,will,0,0,MD
16122,return,0,0,NN
16123,to,0,0,TO
16124,the,0,0,DT
16125,client,0,0,NN
16126,an,0,0,DT
16127,attribute,0,0,NN
16128,mask,0,0,NN
16129,signifying,0,0,VBG
16130,which,0,0,WDT
16131,attributes,0,0,NNS
16132,were,0,0,VBD
16133,successfully,0,0,RB
16134,set,0,0,NN
16135,for,0,0,IN
16136,the,0,0,DT
16137,object,0,0,NN
16138,EXCLUSIVE4,Variable,0,NN
16139,specifies,0,0,NNS
16140,that,0,0,IN
16141,the,0,0,DT
16142,server,0,0,NN
16143,is,0,0,VBZ
16144,to,0,0,TO
16145,follow,0,0,VB
16146,exclusive,0,0,JJ
16147,creation,0,0,NN
16148,semantics,0,0,NNS
16149,using,0,0,VBG
16150,the,0,0,DT
16151,verifier,0,0,NN
16152,to,0,0,TO
16153,ensure,0,0,VB
16154,exclusive,0,0,JJ
16155,creation,0,0,NN
16156,of,0,0,IN
16157,the,0,0,DT
16158,target,0,0,NN
16159,NULL.,0,0,NNP
16160,The,0,0,DT
16161,server,0,0,NN
16162,should,0,0,MD
16163,check,0,0,NN
16164,for,0,0,IN
16165,the,0,0,DT
16166,presence,0,0,NN
16167,of,0,0,IN
16168,a,0,0,DT
16169,duplicate,0,0,NN
16170,object,0,0,NN
16171,by,0,0,IN
16172,name,0,0,NN
16173,NULL.,0,0,NNP
16174,If,0,0,IN
16175,the,0,0,DT
16176,object,Variable,0,NN
16177,does,0,0,VBZ
16178,not,0,0,RB
16179,exist,0,0,NN
16180,the,0,0,DT
16181,server,0,0,NN
16182,creates,0,0,NNS
16183,the,0,0,DT
16184,object,0,0,NN
16185,and,0,0,CC
16186,stores,0,0,NNS
16187,the,0,0,DT
16188,verifier,0,0,NN
16189,with,0,0,IN
16190,the,0,0,DT
16191,object,0,0,NN
16192,NULL.,0,0,NNP
16193,If,0,0,IN
16194,the,0,0,DT
16195,object,Variable,0,NN
16196,does,0,0,VBZ
16197,exist,0,0,NN
16198,and,0,0,CC
16199,the,0,0,DT
16200,stored,Variable,0,VBN
16201,verifier,Variable,0,NN
16202,matches,0,0,NNS
16203,the,0,0,DT
16204,verifier,Variable,0,NN
16205,provided,Variable,0,VBN
16206,by,Variable,0,IN
16207,the,Variable,0,DT
16208,client,Variable,0,NN
16209,the,0,0,DT
16210,server,0,0,NN
16211,uses,0,0,NNS
16212,the,0,0,DT
16213,existing,Value,0,VBG
16214,object,Value,0,NN
16215,as,0,0,IN
16216,the,0,0,DT
16217,newly,Variable,0,RB
16218,created,Variable,0,VBN
16219,object,Variable,0,NN
16220,NULL.,0,0,NNP
16221,If,0,0,IN
16222,the,0,0,DT
16223,stored,Variable,0,VBN
16224,verifier,Variable,0,NN
16225,does,0,0,VBZ
16226,not,0,0,RB
16227,match,0,0,NN
16228,then,0,0,RB
16229,an,0,0,DT
16230,error,0,0,NN
16231,of,0,0,IN
16232,NFS4ERR_EXIST,Value,0,NN
16233,is,0,0,VBZ
16234,returned,0,0,VBN
16235,NULL,Variable,0,NN
16236,No,0,0,DT
16237,attributes,0,0,NNS
16238,may,0,0,MD
16239,be,0,0,VB
16240,provided,0,0,VBN
16241,in,0,0,IN
16242,this,0,0,DT
16243,case,0,0,NN
16244,since,0,0,IN
16245,the,0,0,DT
16246,server,0,0,NN
16247,may,0,0,MD
16248,use,0,0,NN
16249,an,0,0,DT
16250,attribute,0,0,NN
16251,of,0,0,IN
16252,the,0,0,DT
16253,target,0,0,NN
16254,object,0,0,NN
16255,to,0,0,TO
16256,store,0,0,NN
16257,the,0,0,DT
16258,verifier,0,0,NN
16259,NULL.,0,0,NNP
16260,If,0,0,IN
16261,the,0,0,DT
16262,server,0,0,NN
16263,uses,0,0,NNS
16264,an,0,0,DT
16265,attribute,0,0,NN
16266,to,0,0,TO
16267,store,0,0,NN
16268,the,0,0,DT
16269,exclusive,0,0,JJ
16270,create,0,0,NN
16271,verifier,0,0,NN
16272,it,0,0,PRP
16273,will,0,0,MD
16274,signify,0,0,NN
16275,which,0,0,WDT
16276,attribute,0,0,NN
16277,was,0,0,VBD
16278,used,0,0,VBN
16279,by,0,0,IN
16280,setting,0,0,VBG
16281,the,0,0,DT
16282,appropriate,0,0,NN
16283,bit,0,0,NN
16284,in,0,0,IN
16285,the,0,0,DT
16286,attribute,0,0,NN
16287,mask,0,0,NN
16288,that,0,0,IN
16289,is,0,0,VBZ
16290,returned,0,0,VBN
16291,in,0,0,IN
16292,the,0,0,DT
16293,results,0,0,NNS
16294,For,0,0,IN
16295,the,0,0,DT
16296,target,0,0,NN
16297,directory,0,0,NN
16298,the,0,0,DT
16299,server,0,0,NN
16300,returns,0,0,NNS
16301,change_info4,0,0,NN
16302,information,0,0,NN
16303,in,0,0,IN
16304,cinfo,0,0,NN
16305,NULL.,0,0,NNP
16306,With,0,0,IN
16307,the,0,0,DT
16308,atomic,0,0,JJ
16309,field,0,0,NN
16310,of,0,0,IN
16311,the,0,0,DT
16312,change_info4,0,0,NN
16313,struct,0,0,NN
16314,the,0,0,DT
16315,server,0,0,NN
16316,will,0,0,MD
16317,indicate,0,0,NN
16318,if,0,0,IN
16319,the,0,0,DT
16320,before,0,0,IN
16321,and,0,0,CC
16322,after,0,0,IN
16323,change,0,0,NN
16324,attributes,0,0,NNS
16325,were,0,0,VBD
16326,obtained,0,0,VBN
16327,atomically,0,0,RB
16328,with,0,0,IN
16329,respect,0,0,NN
16330,to,0,0,TO
16331,the,0,0,DT
16332,link,0,0,NN
16333,creation,0,0,NN
16334,NULL.,0,0,NNP
16335,Upon,0,0,IN
16336,successful,0,0,JJ
16337,creation,0,0,NN
16338,the,0,0,DT
16339,current,0,0,JJ
16340,filehandle,0,0,NN
16341,is,0,0,VBZ
16342,replaced,0,0,VBN
16343,by,0,0,IN
16344,that,0,0,IN
16345,of,0,0,IN
16346,the,0,0,DT
16347,new,0,0,JJ
16348,object,0,0,NN
16349,The,0,0,DT
16350,OPEN,0,0,JJ
16351,operation,0,0,NN
16352,provides,0,0,VBZ
16353,for,0,0,IN
16354,Windows,0,0,NNS
16355,share,0,0,NN
16356,reservation,0,0,NN
16357,capability,0,0,NN
16358,with,0,0,IN
16359,the,0,0,DT
16360,use,0,0,NN
16361,of,0,0,IN
16362,the,0,0,DT
16363,share_access,0,0,NN
16364,and,0,0,CC
16365,share_deny,0,0,NN
16366,fields,0,0,NNS
16367,of,0,0,IN
16368,the,0,0,DT
16369,OPEN,0,0,JJ
16370,arguments,0,0,NNS
16371,NULL.,0,0,NNP
16372,The,0,0,DT
16373,client,0,0,NN
16374,specifies,0,0,NNS
16375,at,0,0,IN
16376,OPEN,0,0,JJ
16377,the,0,0,DT
16378,required,0,0,VBN
16379,share_access,0,0,NN
16380,and,0,0,CC
16381,share_deny,0,0,NN
16382,modes,0,0,NNS
16383,NULL.,0,0,NNP
16384,For,0,0,IN
16385,clients,0,0,NNS
16386,that,0,0,IN
16387,do,0,0,VB
16388,not,0,0,RB
16389,directly,0,0,RB
16390,support,0,0,NN
16391,SHAREs,0,0,NN
16392,i.e.,0,0,NN
16393,UNIX,0,0,NN
16394,the,0,0,DT
16395,expected,0,0,VBN
16396,deny,Variable,0,NN
16397,value,Variable,0,NN
16398,is,0,0,VBZ
16399,DENY_NONE,Value,0,NN
16400,NULL.,0,0,NNP
16401,In,0,0,IN
16402,the,0,0,DT
16403,case,0,0,NN
16404,that,0,0,IN
16405,there,0,0,RB
16406,is,0,0,VBZ
16407,an,0,0,DT
16408,existing,Variable,0,VBG
16409,share,Variable,0,NN
16410,reservation,Variable,0,NN
16411,that,0,0,IN
16412,conflicts,0,0,NNS
16413,with,0,0,IN
16414,the,0,0,DT
16415,OPEN,0,0,JJ
16416,request,0,0,NN
16417,the,0,0,DT
16418,server,0,0,NN
16419,returns,0,0,NNS
16420,the,0,0,DT
16421,error,0,0,NN
16422,NFS4ERR_SHARE_DENIED,Value,0,NN
