,entity,tag
14916,sent,0
14917,to,0
14918,the,0
14919,server,0
14920,in,0
14921,the,0
14922,COMMIT,0
14923,request,0
14924,<NULL>.,0
14927,The,0
14928,server,0
14929,then,0
14930,flushes,0
14931,any,0
14932,cached,0
14933,data,0
14934,based,0
14935,on,0
14936,the,0
14937,offset,Variable
14938,and,0
14939,count,Variable
14941,and,0
14942,flushes,0
14943,any,0
14944,metadata,0
14945,associated,0
14946,with,0
14947,the,0
14948,file,0
14949,<NULL>.,0
14952,It,0
14953,then,0
14954,returns,0
14955,the,0
14956,status,Value
14957,of,0
14958,the,0
14959,flush,0
14960,and,0
14961,the,0
14962,write,0
14963,verifier,Variable
14964,<NULL>,Variable
14968,The,0
14969,other,0
14970,reason,0
14971,for,0
14972,the,0
14973,client,0
14974,to,0
14975,generate,0
14976,a,0
14977,COMMIT,0
14978,is,0
14979,for,0
14980,a,0
14981,full,0
14982,file,0
14983,"flush,",0
14984,such,0
14985,as,0
14986,may,0
14987,be,0
14988,done,0
14989,at,0
14990,CLOSE,0
14991,<NULL>.,0
14994,In,0
14995,this,0
14996,"case,",0
14997,the,0
14998,client,0
14999,would,0
15000,gather,0
15001,all,0
15002,of,0
15003,the,0
15004,buffers,0
15005,for,0
15006,this,0
15007,file,0
15008,that,0
15009,contain,0
15010,uncommitted,0
15011,"data,",0
15012,do,0
15013,the,0
15014,COMMIT,0
15015,operation,0
15016,with,0
15017,an,0
15018,offset,Variable
15019,of,0
15020,0,Value
15021,and,0
15022,count,Variable
15023,of,0
15024,0,Value
15026,and,0
15027,then,0
15028,free,0
15029,all,0
15030,of,0
15031,those,0
15032,buffers,0
15033,<NULL>.,0
15036,Any,0
15037,other,0
15038,dirty,0
15039,buffers,0
15040,would,0
15041,be,0
15042,sent,0
15043,to,0
15044,the,0
15045,server,0
15046,in,0
15047,the,0
15048,normal,0
15049,fashion,0
15050,<NULL>.,0
15051,After,0
15052,a,0
15053,buffer,0
15054,is,0
15055,written,0
15056,by,0
15057,the,0
15058,client,0
15059,with,0
15060,the,0
15061,stable,0
15062,parameter,0
15063,set,0
15064,to,0
15065,"UNSTABLE4,",0
15066,the,0
15067,buffer,0
15068,must,0
15069,be,0
15070,considered,0
15071,modified,0
15072,by,0
15073,the,0
15074,client,0
15075,until,0
15076,the,0
15077,buffer,0
15078,has,0
15079,been,0
15080,either,0
15081,flushed,0
15082,via,0
15083,a,0
15084,COMMIT,0
15085,operation,0
15086,or,0
15087,written,0
15088,via,0
15089,a,0
15090,WRITE,0
15091,operation,0
15092,with,0
15093,the,0
15094,stable,0
15095,parameter,0
15096,set,0
15097,to,0
15098,FILE_SYNC4,0
15099,or,0
15100,DATA_SYNC4,0
15101,<NULL>.,0
15104,This,0
15105,is,0
15106,done,0
15107,to,0
15108,prevent,0
15109,the,0
15110,buffer,0
15111,from,0
15112,being,0
15113,freed,0
15114,and,0
15115,reused,0
15116,before,0
15117,the,0
15118,data,0
15119,can,0
15120,be,0
15121,flushed,0
15122,to,0
15123,stable,0
15124,storage,0
15125,on,0
15126,the,0
15127,server,0
15128,<NULL>.,0
15129,When,0
15130,a,0
15131,response,0
15132,is,0
15133,returned,0
15134,from,0
15135,either,0
15136,a,0
15137,WRITE,0
15138,or,0
15139,a,0
15140,COMMIT,0
15141,operation,0
15142,and,0
15143,it,0
15144,contains,0
15145,a,0
15146,write,0
15147,verifier,0
15148,that,0
15149,is,0
15150,different,0
15151,than,0
15152,previously,0
15153,returned,0
15154,by,0
15155,the,0
15156,"server,",0
15157,the,0
15158,client,0
15159,will,0
15160,need,0
15161,to,0
15162,retransmit,0
15163,all,0
15164,of,0
15165,the,0
15166,buffers,0
15167,containing,0
15168,uncommitted,0
15169,cached,0
15170,data,0
15171,to,0
15172,the,0
15173,server,0
15174,<NULL>.,0
15177,How,0
15178,this,0
15179,is,0
15180,to,0
15181,be,0
15182,done,0
15183,is,0
15184,up,0
15185,to,0
15186,the,0
15187,implementer,0
15188,<NULL>.,0
15191,If,0
15192,there,0
15193,is,0
15194,only,0
15195,one,0
15196,buffer,0
15197,of,0
15198,"interest,",0
15199,then,0
15200,it,0
15201,should,0
15202,probably,0
15203,be,0
15204,sent,0
15205,back,0
15206,over,0
15207,in,0
15208,a,0
15209,WRITE,0
15210,request,0
15211,with,0
15212,the,0
15213,appropriate,0
15214,stable,0
15215,parameter,0
15216,<NULL>.,0
15219,If,0
15220,there,0
15221,is,0
15222,more,0
15223,than,0
15224,one,Value
15225,buffer,Variable
15227,it,0
15228,might,0
15229,be,0
15230,worthwhile,0
15231,to,0
15232,retransmit,0
15233,all,0
15234,of,0
15235,the,0
15236,buffers,0
15237,in,0
15238,WRITE,0
15239,requests,0
15240,with,0
15241,the,0
15242,stable parameter,Variable
15243,set,0
15244,to,0
15245,UNSTABLE4,Value
15246,and,0
15247,then,0
15248,retransmit,0
15249,the,0
15250,COMMIT,0
15251,operation,0
15252,to,0
15253,flush,0
15254,all,0
15255,of,0
15256,the,0
15257,data,0
15258,on,0
15259,the,0
15260,server,0
15261,to,0
15262,stable,0
15263,storage,0
15264,<NULL>.,0
15267,The,0
15268,timing,0
15269,of,0
15270,these,0
15271,retransmissions,0
15272,is,0
15273,left,0
15274,to,0
15275,the,0
15276,implementer,0
15277,<NULL>.,0
15278,The,0
15279,above,0
15280,description,0
15281,applies,0
15282,to,0
15283,page-cache-based,0
15284,systems,0
15285,as,0
15286,well,0
15287,as,0
15288,buffer-cache-based,0
15289,systems,0
15290,<NULL>.,0
15293,In,0
15294,those,0
15295,"systems,",0
15296,the,0
15297,virtual,0
15298,memory,0
15299,system,0
15300,will,0
15301,need,0
15302,to,0
15303,be,0
15304,modified,0
15305,instead,0
15306,of,0
15307,the,0
15308,buffer,0
15309,cache,0
15310,<NULL>.,0
15311,16.9.4.,0
15313,The,0
15314,LINK,0
15315,operation,0
15316,creates,0
15317,an,0
15318,additional,0
15319,newname,Variable
15320,for,0
15321,the,0
15322,file,0
15323,represented,0
15324,by,0
15325,the,0
15326,saved filehandle,Variable
15328,as,0
15329,set,0
15330,by,0
15331,the,0
15332,SAVEFH,0
15333,"operation,",0
15334,in,0
15335,the,0
15336,directory represented by the current filehandl,Variable
15338,<NULL>.,0
15340,The,0
15341,existing,0
15342,file,0
15343,and,0
15344,the,0
15345,target,0
15346,directory,0
15347,must,0
15348,reside,0
15349,within,0
15350,the,0
15351,same,0
15352,file,0
15353,system,0
15354,on,0
15355,the,0
15356,server,0
15357,<NULL>.,0
15359,On,0
15360,success,Value
15362,the,0
15363,current filehandle,Variable
15364,will,0
15365,continue,0
15366,to,0
15367,be,0
15368,the,0
15369,target directory,Variable
15370,<NULL>,Variable
15373,If,0
15374,an,0
15375,object,Variable
15376,exists,0
15377,in,0
15378,the,0
15379,target,0
15380,directory,0
15381,with,0
15382,the,0
15383,same,0
15384,name,0
15385,as,0
15386,newname,Variable
15388,the,0
15389,server,0
15390,must,0
15391,return,0
15392,NFS4ERR_EXIST,Value
15393,<NULL>,Variable
15394,For,0
15395,the,0
15396,target,0
15397,"directory,",0
15398,the,0
15399,server,0
15400,returns,0
15401,change_info4,0
15402,information,0
15403,in,0
15404,cinfo,Variable
15405,<NULL>.,0
15407,With,0
15408,the,0
15409,atomic,0
15410,field,0
15411,of,0
15412,the,0
15413,change_info4,0
15414,"struct,",0
15415,the,0
15416,server,0
15417,will,0
15418,indicate,0
15419,if,0
15420,the,0
15421,before,0
15422,and,0
15423,after,0
15424,change,0
15425,attributes,0
15426,were,0
15427,obtained,0
15428,atomically,0
15429,with,0
15430,respect,0
15431,to,0
15432,the,0
15433,link,0
15434,creation,0
15435,If,0
15436,newname,Variable
15437,has,0
15438,a,0
15439,length,0
15440,of,0
15441,0 (zero,Value
15442,",",0
15443,or,0
15444,if,0
15445,newname,Variable
15446,does,0
15447,not,0
15448,obey,0
15449,the,0
15450,UTF-8 definition,Value
15452,the,0
15453,error,0
15454,NFS4ERR_INVAL,0
15455,will,0
15456,be,0
15457,returned,0
15458,<NULL>,Variable
15459,16.9.5.,0
15461,Changes,0
15462,to,0
15463,any,0
15464,property,0
15465,of,0
15466,the,0
15467,"""hard""",0
15468,linked,0
15469,files,0
15470,are,0
15471,reflected,0
15472,in,0
15473,all,0
15474,of,0
15475,the,0
15476,linked,0
15477,files,0
15478,<NULL>.,0
15480,When,0
15481,a,0
15482,link,0
15483,is,0
15484,made,0
15485,to,0
15486,a,0
15487,"file,",0
15488,the,0
15489,attributes,0
15490,for,0
15491,the,0
15492,file,0
15493,should,0
15494,have,0
15495,a,0
15496,value,0
15497,for,0
15498,numlinks,0
15499,that,0
15500,is,0
15501,one,0
15502,greater,0
15503,than,0
15504,the,0
15505,value,0
15506,before,0
15507,the,0
15508,LINK,0
15509,operation,0
15510,The,0
15511,statement,0
15512,"""file",0
15513,and,0
15514,the,0
15515,target,0
15516,directory,0
15517,must,0
15518,reside,0
15519,within,0
15520,the,0
15521,same,0
15522,file,0
15523,system,0
15524,on,0
15525,the,0
15526,"server""",0
15527,means,0
15528,that,0
15529,the,0
15530,fsid,0
15531,fields,0
15532,in,0
15533,the,0
15534,attributes,0
15535,for,0
15536,the,0
15537,objects,0
15538,are,0
15539,the,0
15540,same,0
15541,<NULL>.,0
15543,If,0
15544,they,0
15545,reside,0
15546,on,0
15547,different,0
15548,file,0
15549,"systems,",0
15550,the,0
15551,error,0
15552,NFS4ERR_XDEV,0
15553,is,0
15554,returned,0
15555,<NULL>.,0
15557,This,0
15558,error,0
15559,may,0
15560,be,0
15561,returned,0
15562,by,0
15563,some,0
15564,servers,0
15565,when,0
15566,there,0
15567,is,0
15568,an,0
15569,internal,0
15570,partitioning,0
15571,of,0
15572,a,0
15573,file,0
15574,system,0
15575,that,0
15576,the,0
15577,LINK,0
15578,operation,0
15579,would,0
15580,violate,0
15581,On,0
15582,some,0
15583,"servers,",0
15584,""".""",0
15585,and,0
15586,"""..""",0
15587,are,0
15588,illegal,0
15589,values,0
15590,for,0
15591,newname,Variable
15593,and,0
15594,the,0
15595,error,0
15596,NFS4ERR_BADNAME,0
15597,will,0
15598,be,0
15599,returned,0
15600,if,0
15601,they,0
15602,are,0
15603,specified,0
15604,When,0
15605,the,0
15606,current filehandle,Variable
15607,designates,0
15608,a,0
15609,named,0
15610,attribute,0
15611,directory,0
15612,and,0
15613,the,0
15614,object,0
15615,to,0
15616,be,0
15617,linked,0
15618,(the,0
15619,saved filehandle,Variable
15621,is,0
15622,not,0
15623,a,0
15624,named,0
15625,attribute,0
15626,for,0
15627,the,0
15628,same,0
15629,"object,",0
15630,the,0
15631,error,0
15632,NFS4ERR_XDEV MUST,Value
15633,be,0
15634,returned,0
15635,<NULL>,Variable
15638,When,0
15639,the,0
15640,saved filehandle,Variable
15641,designates,0
15642,a,0
15643,named,0
15644,attribute,0
15645,and,0
15646,the,0
15647,current filehandle,Variable
15648,is,0
15649,not,0
15650,the,0
15651,appropriate,0
15652,named,0
15653,attribute,0
15654,"directory,",0
15655,the,0
15656,error,0
15657,NFS4ERR_XDEV,Value
15658,MUST,0
15659,also,0
15660,be,0
15661,returned,0
15662,<NULL>,Variable
15663,When,0
15664,the,0
15665,current filehandle,Variable
15666,designates,0
15667,a,0
15668,named,0
15669,attribute,0
15670,directory,0
15671,and,0
15672,the,0
15673,object,0
15674,to,0
15675,be,0
15676,linked,0
15677,(the,0
15678,saved filehandle,Variable
15680,is,0
15681,a,0
15682,named,0
15683,attribute,0
15684,within,0
15685,that,0
15686,"directory,",0
15687,the,0
15688,server,0
15689,MAY,0
15690,return,0
15691,the,0
15692,error,0
15693,NFS4ERR_NOTSUPP,Value
15694,<NULL>,Variable
15695,In,0
15696,the,0
15697,case,0
15698,that,0
15699,newname,Variable
15700,is,0
15701,already,0
15702,linked,0
15703,to,0
15704,the,0
15705,file,0
15706,represented,0
15707,by,0
15708,the,0
15709,saved filehandle,Variable
15711,the,0
15712,server,0
15713,will,0
15714,return,0
15715,NFS4ERR_EXIST,Value
15716,<NULL>,Variable
15717,Note,0
15718,that,0
15719,symbolic,0
15720,links,0
15721,are,0
15722,created,0
15723,with,0
15724,the,0
15725,CREATE,0
15726,operation,0
15727,16.35.4.,0
15729,The,0
15730,VERIFY,0
15731,operation,0
15732,is,0
15733,used,0
15734,to,0
15735,verify,0
15736,that,0
15737,attributes,0
15738,have,0
15739,a,0
15740,value,0
15741,assumed,0
15742,by,0
15743,the,0
15744,client,0
15745,before,0
15746,proceeding,0
15747,with,0
15748,subsequent,0
15749,operations,0
15750,in,0
15751,the,0
15752,COMPOUND,0
15753,request,0
15754,<NULL>.,0
15756,If,0
15757,any,0
15758,of,0
15759,the,0
15760,attributes,Variable
15761,do,0
15762,not,0
15763,"match,",0
15764,then,0
15765,the,0
15766,error,0
15767,NFS4ERR_NOT_SAME,Value
15768,must,0
15769,be,0
15770,returned,0
15771,<NULL>.,Variable
15773,The,0
15774,current filehandle,Variable
15775,retains,0
15776,its value,Variable
15777,after,0
15778,successful,0
15779,completion,0
15780,of,0
15781,the,0
15782,operation,0
15783,16.35.5.,0
15785,One,0
15786,possible,0
15787,use,0
15788,of,0
15789,the,0
15790,VERIFY,0
15791,operation,0
15792,is,0
15793,the,0
15794,following,0
15795,COMPOUND,0
15796,sequence,0
15797,<NULL>.,0
15799,With,0
15800,"this,",0
15801,the,0
15802,client,0
15803,is,0
15804,attempting,0
15805,to,0
15806,verify,0
15807,that,0
15808,the,0
15809,file,0
15810,being,0
15811,removed,0
15812,will,0
15813,match,0
15814,what,0
15815,the,0
15816,client,0
15817,expects,0
15818,to,0
15819,be,0
15820,removed,0
15821,<NULL>.,0
15822,This,0
15823,sequence,0
15824,can,0
15825,help,0
15826,prevent,0
15827,the,0
15828,unintended,0
15829,deletion,0
15830,of,0
15831,a,0
15832,file,0
15833,PUTFH,0
15834,(directory,0
15835,LOOKUP,0
15836,VERIFY,0
15837,(filehandle,0
15838,==,0
15839,PUTFH,0
15840,(directory,0
15841,REMOVE,0
15842,This,0
15843,sequence,0
15844,does,0
15845,not,0
15846,prevent,0
15847,a,0
15848,second,0
15849,client,0
15850,from,0
15851,removing,0
15852,and,0
15853,creating,0
15854,a,0
15855,new,0
15856,file,0
15857,in,0
15858,the,0
15859,middle,0
15860,of,0
15861,this,0
15862,"sequence,",0
15863,but,0
15864,it,0
15865,does,0
15866,help,0
15867,avoid,0
15868,the,0
15869,unintended,0
15870,result,0
15871,In,0
15872,the,0
15873,case,0
15874,that,0
15875,a,0
15876,RECOMMENDED,0
15877,attribute,0
15878,is,0
15879,specified,0
15880,in,0
15881,the,0
15882,VERIFY,0
15883,operation,0
15884,and,0
15885,the,0
15886,server,0
15887,does,0
15888,not,0
15889,support,0
15890,that,0
15891,attribute,0
15892,for,0
15893,the,0
15894,file,0
15895,system,0
15896,"object,",0
15897,the,0
15898,error,0
15899,NFS4ERR_ATTRNOTSUPP,0
15900,is,0
15901,returned,0
15902,to,0
15903,the,0
15904,client,0
15905,When,0
15906,the,0
15907,attribute,0
15908,rdattr_error,0
15909,or,0
15910,any,0
15911,write-only,0
15912,attribute,0
15913,"(e.g.,",0
15914,time_modify_set),0
15915,is,0
15916,"specified,",0
15917,the,0
15918,error,0
15919,NFS4ERR_INVAL,0
15920,is,0
15921,returned,0
15922,to,0
15923,the,0
15924,client,0
15925,16.13.4.,0
15927,This,0
15928,operation,0
15929,performs,0
15930,a,0
15931,LOOKUP,0
15932,or,0
15933,finds,0
15934,a,0
15935,file,0
15936,system,0
15937,object,0
15938,using,0
15939,the,0
15940,directory,0
15941,specified,0
15942,by,0
15943,the,0
15944,current filehandle,Variable
15945,<NULL>.,0
15947,LOOKUP,0
15948,evaluates,0
15949,the,0
15950,component,0
15951,and,0
15952,if,0
15953,the,0
15954,object,0
15955,exists,0
15956,the,0
15957,current,0
15958,filehandle,0
15959,is,0
15960,replaced,0
15961,with,0
15962,the,0
15963,component's,0
15964,filehandle,0
15965,If,0
15966,the,0
15967,component,Variable
15968,cannot,0
15969,be,0
15970,evaluated,0
15971,because,0
15972,either,0
15973,it,0
15974,does,0
15975,not,0
15976,exist,0
15977,or,0
15978,the,0
15979,client,0
15980,does,0
15981,not,0
15982,have,0
15983,permission,0
15984,to,0
15985,evaluate,0
15986,"it,",0
15987,then,0
15988,an,0
15989,error,Value
15990,will,0
15991,be,0
15992,"returned,",0
15993,and,0
15994,the,0
15995,current filehandle,Variable
15996,will,0
15997,be,0
15998,unchanged,0
15999,<NULL>,Variable
16000,If,0
16001,the,0
16002,component,Variable
16003,is,0
16004,of,0
16005,zero length,Value
16007,NFS4ERR_INVAL,Value
16008,will,0
16009,be,0
16010,returned,0
16011,<NULL>,Variable
16013,The,0
16014,component,0
16015,is,0
16016,also,0
16017,subject,0
16018,to,0
16019,the,0
16020,normal,0
16021,"UTF-8,",0
16022,character,0
16023,"support,",0
16024,and,0
16025,name,0
16026,checks,0
16027,<NULL>.,0
16029,See,0
16030,Section,0
16031,12.7,0
16032,for,0
16033,further,0
16034,discussion,0
16035,16.13.5.,0
16037,If,0
16038,the,0
16039,client,0
16040,wants,0
16041,to,0
16042,achieve,0
16043,the,0
16044,effect,0
16045,of,0
16046,a,0
16047,multi-component,0
16048,"lookup,",0
16049,it,0
16050,may,0
16051,construct,0
16052,a,0
16053,COMPOUND,0
16054,request,0
16055,such,0
16056,as,0
16057,the,0
16058,following,0
16059,(and,0
16060,obtain,0
16061,each,0
16062,PUTFH,0
16064,(directory,0
16065,LOOKUP,0
16066,LOOKUP,0
16067,LOOKUP,0
16068,NFSv4,0
16069,servers,0
16070,depart,0
16071,from,0
16072,the,0
16073,semantics,0
16074,of,0
16075,previous,0
16076,NFS,0
16077,versions,0
16078,in,0
16079,allowing,0
16080,LOOKUP,0
16081,requests,0
16082,to,0
16083,cross,0
16084,mount,0
16085,points,0
16086,on,0
16087,the,0
16088,server,0
16089,<NULL>.,0
16091,The,0
16092,client,0
16093,can,0
16094,detect,0
16095,a,0
16096,mount,0
16097,point,0
16098,crossing,0
16099,by,0
16100,comparing,0
16101,the,0
16102,fsid,0
16103,attribute,0
16104,of,0
16105,the,0
16106,directory,0
16107,with,0
16108,the,0
16109,fsid,0
16110,attribute,0
16111,of,0
16112,the,0
16113,directory,0
16114,looked,0
16115,up,0
16116,<NULL>.,0
16118,If,0
16119,the,0
16120,fsids,0
16121,are,0
16122,"different,",0
16123,then,0
16124,the,0
16125,new,0
16126,directory,0
16127,is,0
16128,a,0
16129,server,0
16130,mount,0
16131,point,0
16132,<NULL>.,0
16134,UNIX,0
16135,clients,0
16136,that,0
16137,detect,0
16138,a,0
16139,mount,0
16140,point,0
16141,crossing,0
16142,will,0
16143,need,0
16144,to,0
16145,mount,0
16146,the,0
16147,server's,0
16148,file,0
16149,system,0
16150,<NULL>.,0
16152,This,0
16153,needs,0
16154,to,0
16155,be,0
16156,done,0
16157,to,0
16158,maintain,0
16159,the,0
16160,file,0
16161,object,0
16162,identity-checking,0
16163,mechanisms,0
16164,common,0
16165,to,0
16166,UNIX,0
16167,clients,0
16168,Servers,0
16169,that,0
16170,limit,0
16171,NFS,0
16172,access,0
16173,to,0
16174,"""shares""",0
16175,or,0
16176,"""exported""",0
16177,file,0
16178,systems,0
16179,should,0
16180,provide,0
16181,a,0
16182,pseudo-file,0
16183,system,0
16184,into,0
16185,which,0
16186,the,0
16187,exported,0
16188,file,0
16189,systems,0
16190,can,0
16191,be,0
16192,"integrated,",0
16193,so,0
16194,that,0
16195,clients,0
16196,can,0
16197,browse,0
16198,the,0
16199,server's,0
16200,namespace,0
16201,<NULL>.,0
16203,The,0
16204,clients',0
16205,view,0
16206,of,0
16207,a,0
16208,pseudo-file,0
16209,system,0
16210,will,0
16211,be,0
16212,limited,0
16213,to,0
16214,paths,0
16215,that,0
16216,lead,0
16217,to,0
16218,exported,0
16219,file,0
16220,systems,0
16221,Note:,0
16222,Previous,0
16223,versions,0
16224,of,0
16225,the,0
16226,protocol,0
16227,assigned,0
16228,special,0
16229,semantics,0
16230,to,0
16231,the,0
16232,names,0
16233,""".""",0
16234,and,0
16235,""".."".",0
16237,NFSv4,0
16238,assigns,0
16239,no,0
16240,special,0
16241,semantics,0
16242,to,0
16243,these,0
16244,names,0
16245,<NULL>.,0
16247,The,0
16248,LOOKUPP,0
16249,operator,0
16250,must,0
16251,be,0
16252,used,0
16253,to,0
16254,look,0
16255,up,0
16256,a,0
16257,parent,0
16258,directory,0
16259,Note,0
16260,that,0
16261,this,0
16262,operation,0
16263,does,0
16264,not,0
16265,follow,0
16266,symbolic,0
16267,links,0
16268,<NULL>.,0
16270,The,0
16271,client,0
16272,is,0
16273,responsible,0
16274,for,0
16275,all,0
16276,parsing,0
16277,of,0
16278,"filenames,",0
16279,including,0
16280,filenames,0
16281,that,0
16282,are,0
16283,modified,0
16284,by,0
16285,symbolic,0
16286,links,0
16287,encountered,0
16288,during,0
16289,the,0
16290,lookup,0
16291,process,0
16292,If,0
16293,the,0
16294,current filehandle,Variable
16295,supplied,0
16296,is,0
16297,not,0
16298,a,0
16299,directory,0
16300,but,0
16301,a,0
16302,symbolic link,Value
16304,NFS4ERR_SYMLINK,Value
16305,is,0
16306,returned,0
16307,as,0
16308,the,0
16309,error,0
16310,<NULL>,Variable
16313,For,0
16314,all,0
16315,other,0
16316,non-directory,0
16317,file,0
16318,"types,",0
16319,the,0
16320,error,0
16321,NFS4ERR_NOTDIR,Value
16322,is,0
16323,returned,0
16324,<NULL>,Variable
16325,16.16.5.,0
16327,The,0
16328,OPEN,0
16329,operation,0
16330,creates,0
16331,and/or,0
16332,opens,0
16333,a,0
16334,regular,0
16335,file,0
16336,in,0
16337,a,0
16338,directory,0
16339,with,0
16340,the,0
16341,provided,0
16342,name,0
16343,<NULL>.,0
16345,If,0
16346,the,0
16347,file,0
16348,does,0
16349,not,0
16350,exist,0
16351,at,0
16352,the,0
16353,server,0
16354,and,0
16355,creation,0
16356,is,0
16357,"desired,",0
16358,specification,0
16359,of,0
16360,the,0
16361,method,0
16362,of,0
16363,creation,0
16364,is,0
16365,provided,0
16366,by,0
16367,the,0
16368,openhow,0
16369,parameter,0
16370,<NULL>.,0
16372,The,0
16373,client,0
16374,has,0
16375,the,0
16376,choice,0
16377,of,0
16378,three,0
16379,creation,0
16380,methods:,0
16381,"UNCHECKED4,",0
16382,"GUARDED4,",0
16383,or,0
16384,EXCLUSIVE4,0
16385,If,0
16386,the,0
16387,current filehandle,Variable
16388,is,0
16389,a,0
16390,named attribute directory,Variable
16392,OPEN,0
16393,will,0
16394,then,0
16395,create,0
16396,or,0
16397,open,0
16398,a,0
16399,named attribute file,Value
16400,<NULL>.,0
16402,Note,0
16403,that,0
16404,exclusive,0
16405,create,0
16406,of,0
16407,a,0
16408,named,0
16409,attribute,0
16410,is,0
16411,not,0
16412,supported,0
16413,<NULL>.,0
16415,If,0
16416,the,0
16417,createmode,Variable
16418,is,0
16419,EXCLUSIVE4,Value
16420,and,0
16421,the,0
16422,current filehandle,Variable
16423,is,0
16424,a,0
16425,named attribute directory,Value
16427,the,0
16428,server,0
16429,will,0
16430,return,0
16431,EINVAL,Value
16432,<NULL>,Variable
16433,UNCHECKED4,Variable
16434,means,0
16435,that,0
16436,the,0
16437,file,0
16438,should,0
16439,be,0
16440,created,0
16441,if,0
16442,a,0
16443,file,0
16444,of,0
16445,that,0
16446,name,0
16447,does,0
16448,not,0
16449,exist,0
16450,and,0
16451,encountering,0
16452,an,0
16453,existing,0
16454,regular,0
16455,file,0
16456,of,0
16457,that,0
16458,name,0
16459,is,0
16460,not,0
16461,an,0
16462,error,0
16463,<NULL>.,0
16465,For,0
16466,this,0
16467,type,0
16468,of,0
16469,"create,",0
16470,createattrs,0
16471,specifies,0
16472,the,0
16473,initial,0
16474,set,0
16475,of,0
16476,attributes,0
16477,for,0
16478,the,0
16479,file,0
16480,<NULL>.,0
16482,The,0
16483,set,0
16484,of,0
16485,attributes,0
16486,may,0
16487,include,0
16488,any,0
16489,writable,0
16490,attribute,0
16491,valid,0
16492,for,0
16493,regular,0
16494,files,0
16495,<NULL>.,0
16497,When,0
16498,an,0
16499,UNCHECKED4,Variable
16500,create,0
16501,encounters,0
16502,an,0
16503,existing file,Value
16505,the,0
16506,attributes,Variable
16507,specified,0
16508,by,0
16509,createattrs,Value
16510,are,0
16511,not,0
16512,"used,",0
16513,except,0
16514,that,0
16515,when,0
16516,a,0
16517,size,Variable
16518,of,0
16519,zero,Value
16520,is,0
16521,"specified,",0
16522,the,0
16523,existing file,Variable
16524,is,0
16525,truncated,0
16526,<NULL>.,0
16528,If,0
16529,GUARDED4,Variable
16530,is,0
16531,"specified,",0
16532,the,0
16533,server,0
16534,checks,0
16535,for,0
16536,the,0
16537,presence,0
16538,of,0
16539,a,0
16540,duplicate,0
16541,object,0
16542,by,0
16543,name,0
16544,before,0
16545,performing,0
16546,the,0
16547,create,0
16548,<NULL>.,0
16550,If,0
16551,a,0
16552,duplicate,Value
16553,"exists,",0
16554,an,0
16555,error,0
16556,of,0
16557,NFS4ERR_EXIST,Value
16558,is,0
16559,returned,0
16560,as,0
16561,the,0
16562,status,Variable
16563,<NULL>.,0
16565,If,0
16566,the,0
16567,object,0
16568,does,0
16569,not,0
16570,"exist,",0
16571,the,0
16572,request,0
16573,is,0
16574,performed,0
16575,as,0
16576,described,0
16577,for,0
16578,UNCHECKED4,Variable
16579,<NULL>.,0
16581,For,0
16582,each,0
16583,of,0
16584,these,0
16585,cases,0
16586,(UNCHECKED4,Variable
16587,and,0
16588,GUARDED4,Variable
16589,",",0
16590,where,0
16591,the,0
16592,operation,Variable
16593,is,0
16594,successful,Value
16596,the,0
16597,server,0
16598,will,0
16599,return,0
16600,to,0
16601,the,0
16602,client,0
16603,an,0
16604,attribute,0
16605,mask,0
16606,signifying,0
16607,which,0
16608,attributes,0
16609,were,0
16610,successfully,0
16611,set,0
16612,for,0
16613,the,0
16614,object,0
16615,EXCLUSIVE4,Variable
16616,specifies,0
16617,that,0
16618,the,0
16619,server,0
16620,is,0
16621,to,0
16622,follow,0
16623,exclusive,0
16624,creation,0
16625,"semantics,",0
16626,using,0
16627,the,0
16628,verifier,0
16629,to,0
16630,ensure,0
16631,exclusive,0
16632,creation,0
16633,of,0
16634,the,0
16635,target,0
16636,<NULL>.,0
16638,The,0
16639,server,0
16640,should,0
16641,check,0
16642,for,0
16643,the,0
16644,presence,0
16645,of,0
16646,a,0
16647,duplicate,0
16648,object,0
16649,by,0
16650,name,0
16651,<NULL>.,0
16653,If,0
16654,the,0
16655,object,Variable
16656,does,0
16657,not,0
16658,"exist,",0
16659,the,0
16660,server,0
16661,creates,0
16662,the,0
16663,object,0
16664,and,0
16665,stores,0
16666,the,0
16667,verifier,0
16668,with,0
16669,the,0
16670,object,0
16671,<NULL>.,0
16673,If,0
16674,the,0
16675,object,Variable
16676,does,0
16677,exist,0
16678,and,0
16679,the,0
16680,stored verifier,Variable
16681,matches,0
16682,the,0
16683,verifier provided by the client,Variable
16685,the,0
16686,server,0
16687,uses,0
16688,the,0
16689,existing object,Value
16690,as,0
16691,the,0
16692,newly created object,Variable
16693,<NULL>.,0
16695,If,0
16696,the,0
16697,stored verifier,Variable
16698,does,0
16699,not,0
16700,"match,",0
16701,then,0
16702,an,0
16703,error,0
16704,of,0
16705,NFS4ERR_EXIST,Value
16706,is,0
16707,returned,0
16708,<NULL>,Variable
16711,No,0
16712,attributes,0
16713,may,0
16714,be,0
16715,provided,0
16716,in,0
16717,this,0
16718,"case,",0
16719,since,0
16720,the,0
16721,server,0
16722,may,0
16723,use,0
16724,an,0
16725,attribute,0
16726,of,0
16727,the,0
16728,target,0
16729,object,0
16730,to,0
16731,store,0
16732,the,0
16733,verifier,0
